"analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_outcome_washout","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_min_cell_count","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","database_name"
74,1018338,349418622,275,2018-01-01,2018-12-31,956656.049281314,28.7459636309824,25.4485341513268,32.3520590247063,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
74,975134,331963577,248,2019-01-01,2019-12-31,908866.740588638,27.2867285075676,23.9960640289111,30.902627157607,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
76,537437,171659313,NA,2017-01-01,2017-12-31,469977.585215606,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
76,489657,159965621,NA,2018-01-01,2018-12-31,437962.001368925,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
76,463883,150324972,NA,2019-01-01,2019-12-31,411567.342915811,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
78,1066091,343110895,NA,2017-01-01,2017-12-31,939386.43394935,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
78,972317,319974101,NA,2018-01-01,2018-12-31,876041.344284736,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
78,922198,301187641,NA,2019-01-01,2019-12-31,824606.819986311,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
80,4032887,1324600746,2488,2017-01-01,2017-12-31,3626559.19507187,68.604974196504,65.9354424828763,71.3548547077699,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
80,3701919,1245438901,2531,2018-01-01,2018-12-31,3409825.87542779,74.2266641308324,71.3627826359221,77.1759966185325,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
80,3544787,1184301960,2345,2019-01-01,2019-12-31,3242442.05338809,72.3220326343123,69.4241867569389,75.3097639554419,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
82,455681,147762440,NA,2017-01-01,2017-12-31,404551.51266256,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
82,414551,137662181,NA,2018-01-01,2018-12-31,376898.510609172,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
82,392550,129805549,NA,2019-01-01,2019-12-31,355388.224503765,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
84,126357,40289451,NA,2017-01-01,2017-12-31,110306.50513347,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
84,116396,38107957,NA,2018-01-01,2018-12-31,104333.900068446,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
84,112505,36722107,NA,2019-01-01,2019-12-31,100539.649555099,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
86,1996613,656759249,2488,2017-01-01,2017-12-31,1798108.82683094,138.367598383072,132.983488901971,143.913761276369,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
86,1834926,617776826,2531,2018-01-01,2018-12-31,1691380.76933607,149.641053385839,143.867464491756,155.586911594779,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
86,1757899,587933119,2344,2019-01-01,2019-12-31,1609673.15263518,145.619624466163,139.783611528467,151.63669824308,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
88,208573,66502469,501,2017-01-01,2017-12-31,182073.837097878,275.163092065048,251.592855166856,300.34685144241,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
88,193498,63279098,447,2018-01-01,2018-12-31,173248.728268309,258.01055192032,234.643475776972,283.074804166308,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
88,188125,61312595,436,2019-01-01,2019-12-31,167864.736481862,259.73293089291,235.922080552948,285.295732727131,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
90,754610,253784432,1329,2017-01-01,2017-12-31,694823.906913073,191.271484296562,181.12509256087,201.838282084538,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
90,706306,243715784,1258,2018-01-01,2018-12-31,667257.451060917,188.532926533802,178.257337147075,199.246401456325,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
90,690904,236400414,1224,2019-01-01,2019-12-31,647229.059548255,189.113882008684,178.666464425334,200.012793817162,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
92,388151,130851491,NA,2017-01-01,2017-12-31,358251.857631759,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
92,362615,125580522,NA,2018-01-01,2018-12-31,343820.73100616,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
92,354256,121657043,NA,2019-01-01,2019-12-31,333078.830937714,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
94,436706,141327838,NA,2017-01-01,2017-12-31,386934.532511978,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
94,396935,131540421,NA,2018-01-01,2018-12-31,360138.045174538,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
94,375896,123813261,NA,2019-01-01,2019-12-31,338982.234086242,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
96,547623,183713404,NA,2017-01-01,2017-12-31,502979.887748118,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
96,501390,172467554,NA,2018-01-01,2018-12-31,472190.428473648,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
96,480348,163851458,NA,2019-01-01,2019-12-31,448600.843258042,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
98,563603,188461842,272,2017-01-01,2017-12-31,515980.402464066,52.7151804024074,46.636028423145,59.3666777824438,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
98,516948,176951068,275,2018-01-01,2018-12-31,484465.620807666,56.763573758142,50.2522637222882,63.8843947710761,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
98,494786,168112119,248,2019-01-01,2019-12-31,460265.897330595,53.881897711372,47.3839678920374,61.0220530855159,"FALSE","FALSE",4,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
100,528654,171451582,NA,2017-01-01,2017-12-31,469408.848733744,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
100,482660,160008480,NA,2018-01-01,2018-12-31,438079.342915811,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
100,458315,150862669,NA,2019-01-01,2019-12-31,413039.4770705,NA,NA,NA,"FALSE","TRUE",4,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
102,892387,289090278,NA,2017-01-01,2017-12-31,791486.045174538,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,4,5,"0;19","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
102,811486,269202602,NA,2018-01-01,2018-12-31,737036.55578371,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,4,5,"0;19","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
102,768446,253618923,NA,2019-01-01,2019-12-31,694370.767967146,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,4,5,"0;19","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
104,366459,123059233,633,2017-01-01,2017-12-31,336917.817932923,187.879644918638,173.52664363948,203.103194269559,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,14,5,"60;79","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
104,343694,118392448,578,2018-01-01,2018-12-31,324140.856947296,178.317539307913,164.074797672462,193.465696188469,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,14,5,"60;79","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
104,336665,114986217,533,2019-01-01,2019-12-31,314815.104722793,169.305726441979,155.235622789243,184.308595130992,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,14,5,"60;79","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
106,2036274,667716708,793,2017-01-01,2017-12-31,1828108.71457906,43.3781642019358,40.4111680670858,46.5053765863215,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,3,5,"0;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
106,1866913,627433172,731,2018-01-01,2018-12-31,1717818.40383299,42.5539741784644,39.5246579961198,45.7538763487833,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,3,5,"0;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
106,1786803,596143320,787,2019-01-01,2019-12-31,1632151.45790554,48.2185642875274,44.9081671711678,51.7084213565578,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,3,5,"0;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
108,82216,26258985,265,2017-01-01,2017-12-31,71893.18275154,368.6024040914,325.554579881425,415.75903951534,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,17,5,"80;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
108,77112,25262504,218,2018-01-01,2018-12-31,69164.9664613279,315.188470628248,274.734398546171,359.922173036329,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,17,5,"80;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
108,75639,24672268,238,2019-01-01,2019-12-31,67548.9883641342,352.336882851629,308.992269150049,400.059376255929,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,17,5,"80;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
110,754610,253839887,1055,2017-01-01,2017-12-31,694975.734428474,151.80386130569,142.780705246175,161.247800878084,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
110,706274,243848466,959,2018-01-01,2018-12-31,667620.714579055,143.644434490722,134.695791801629,153.031320591141,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
110,690875,236514774,957,2019-01-01,2019-12-31,647542.160164271,147.789604889545,138.573268607597,157.457778397032,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,13,5,"60;79","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
112,1111226,372014075,1176,2017-01-01,2017-12-31,1018519.02806297,115.461760418608,108.956172111155,122.254310767091,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
112,1018299,349110372,1072,2018-01-01,2018-12-31,955812.106776181,112.155934456167,105.541700805697,119.07609698729,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
112,975105,331711839,957,2019-01-01,2019-12-31,908177.519507187,105.375874148405,98.8045087747592,112.269405229507,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
114,1111226,372179728,297,2017-01-01,2017-12-31,1018972.56125941,29.1470066311618,25.9260648651317,32.6575225120872,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
114,1018323,349407228,282,2018-01-01,2018-12-31,956624.854209446,29.4786403216593,26.1381199454239,33.1277609436638,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
114,975135,331955281,305,2019-01-01,2019-12-31,908844.027378508,33.5591136445876,29.8981411336745,37.5446680640033,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,10,5,"40;59","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
116,537437,171657480,8,2017-01-01,2017-12-31,469972.566735113,1.70222701626518,0.734900805113409,3.35406581913914,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
116,489655,159963803,8,2018-01-01,2018-12-31,437957.023956194,1.82666324830999,0.788623537887124,3.59925480308543,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
116,463882,150321996,10,2019-01-01,2019-12-31,411559.195071869,2.42978412819904,1.16517593424077,4.46845952228242,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
118,1066091,343107558,19,2017-01-01,2017-12-31,939377.297741273,2.02261647643448,1.21774724510293,3.15856617388231,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
118,972315,319967915,24,2018-01-01,2018-12-31,876024.407939767,2.73964969268872,1.75534525240577,4.07638157910876,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
118,922192,301180782,24,2019-01-01,2019-12-31,824588.041067762,2.91054427237658,1.86484063421226,4.33065916739613,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
120,4032887,1324735540,1867,2017-01-01,2017-12-31,3626928.24093087,51.4760666872423,49.167319962202,53.8652371461169,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
120,3701870,1245739205,1699,2018-01-01,2018-12-31,3410648.06297057,49.8145797699286,47.4737832993119,52.2409317844368,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
120,3544760,1184611240,1742,2019-01-01,2019-12-31,3243288.81587953,53.7109119444114,51.2180004581753,56.2937847464531,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
122,455681,147762440,NA,2017-01-01,2017-12-31,404551.51266256,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
122,414551,137662181,NA,2018-01-01,2018-12-31,376898.510609172,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
122,392550,129805549,NA,2019-01-01,2019-12-31,355388.224503765,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,5,5,"0;19","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
124,126357,40256184,231,2017-01-01,2017-12-31,110215.425051335,209.589537845912,183.431029244126,238.43201688999,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
124,116360,38047733,216,2018-01-01,2018-12-31,104169.015742642,207.355323903266,180.622861215667,236.92961529289,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
124,112472,36666649,218,2019-01-01,2019-12-31,100387.813826146,217.157831903319,189.285877807111,247.978355917361,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,18,5,"80;150","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
126,1996613,657018832,1074,2017-01-01,2017-12-31,1798819.52635181,59.7058228614062,56.1879888664377,63.3862122213843,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
126,1834957,618306033,968,2018-01-01,2018-12-31,1692829.65913758,57.182362961029,53.6363972187263,60.9011551728024,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
126,1757957,588467920,955,2019-01-01,2019-12-31,1611137.35797399,59.2748964123652,55.5746366353748,63.1567589158408,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,2,5,"0;150","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
128,208573,66515169,496,2017-01-01,2017-12-31,182108.607802875,272.364939792907,248.919734605219,297.423478636679,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
128,193472,63310237,434,2018-01-01,2018-12-31,173333.98220397,250.383678077212,227.378362373321,275.085726976547,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
128,188111,61338917,456,2019-01-01,2019-12-31,167936.802190281,271.530715157556,247.177312960118,297.634706139164,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,16,5,"80;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
130,388151,130780654,422,2017-01-01,2017-12-31,358057.916495551,117.858028145355,106.880062979284,129.657555841453,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
130,362580,125456018,381,2018-01-01,2018-12-31,343479.857631759,110.923534971435,100.063744899924,122.640473748537,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
130,354210,121528557,424,2019-01-01,2019-12-31,332727.055441478,127.431777207722,115.589401165564,140.158228841673,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,15,5,"60;79","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
132,436706,141327838,NA,2017-01-01,2017-12-31,386934.532511978,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
132,396935,131540421,NA,2018-01-01,2018-12-31,360138.045174538,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
132,375896,123813374,NA,2019-01-01,2019-12-31,338982.543463381,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"years",TRUE,6,5,"0;19","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
134,537437,171643481,97,2017-01-01,2017-12-31,469934.239561944,20.6411859009082,16.738611267729,25.1804963270432,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
134,489654,159937493,92,2018-01-01,2018-12-31,437884.991101985,21.0100829828563,16.9370922213201,25.7670016772504,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
134,463876,150293089,106,2019-01-01,2019-12-31,411480.052019165,25.7606655486334,21.0907222211548,31.1567829105786,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
136,547623,183693457,132,2017-01-01,2017-12-31,502925.275838467,26.2464438240715,21.9601825010949,31.124933649653,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
136,501383,172424265,126,2018-01-01,2018-12-31,472071.909650924,26.6908488779117,22.2341899117834,31.7788560388123,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
136,480343,163812014,135,2019-01-01,2019-12-31,448492.851471595,30.1008142174481,25.2375709592845,35.6279566018263,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
138,563603,188486271,165,2017-01-01,2017-12-31,516047.285420945,31.9738141564698,27.2812048408357,37.2418935319002,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
138,516940,176982963,156,2018-01-01,2018-12-31,484552.944558522,32.1946242927349,27.3407735542715,37.6617853810328,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
138,494792,168143267,170,2019-01-01,2019-12-31,460351.175906913,36.9283296963654,31.5856955667377,42.9158182310632,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
140,528654,171450078,11,2017-01-01,2017-12-31,469404.73100616,2.34339350956726,1.16981359677961,4.19297830064769,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
140,482660,160004112,16,2018-01-01,2018-12-31,438067.383983573,3.65240613316238,2.08766568523724,5.93127873645468,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
140,458310,150858786,14,2019-01-01,2019-12-31,413028.845995893,3.38959376220885,1.853122451495,5.6871623736588,"FALSE","FALSE",2,NA,0,TRUE,"years",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
142,1066091,343094856,98,2017-01-01,2017-12-31,939342.521560575,10.4328291065955,8.46987496554174,12.7142770131091,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
142,972314,319945815,92,2018-01-01,2018-12-31,875963.901437372,10.5027159051916,8.46667135992304,12.8806487135524,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
142,922191,301155993,106,2019-01-01,2019-12-31,824520.1724846,12.8559619930924,10.5254083117592,15.5489156974315,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,7,5,"20;39","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
144,4032887,1324504080,3007,2017-01-01,2017-12-31,3626294.53798768,82.9221114970065,79.984497022543,85.9400319338706,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
144,3701904,1245285836,2828,2018-01-01,2018-12-31,3409406.80629706,82.9469805356399,79.9177599994979,86.0616319058867,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
144,3544773,1184224543,2639,2019-01-01,2019-12-31,3242230.0971937,81.3945932549381,78.3184629087206,84.5605793331621,"FALSE","FALSE",1,NA,0,TRUE,"years",TRUE,1,5,"0;150","Both",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
